name,date,stars,comment
Carmello WashUS•2 reviews,"Jul 25, 2025",0,"Simplicity and easily satisfied Simplicity Date of experience: August 05, 2024"
JOJosephine US•5 reviews,"Jul 25, 2025",0,"Fashion Nova has gotten so much better…Fashion Nova has gotten so much better over the years and improved for the better. In clothing quality and making the return policy easy. Date of experience: July 25, 2025"
JHJoy HUS•1 review,"Jul 25, 2025",0,"During payment the website didn’t allow me to change the address. During payment the website didn’t allow me to change my address. I just paid for an order that will not go to the proper address. Date of experience: July 24, 2025"
FRFrancis RodriguezUS•1 review,"Jul 25, 2025",0,"Great products and customer serviceGreat products and customer service Date of experience: July 04, 2025"
BLBlannisha L NealUS•1 review,"Jul 25, 2025",0,"Delivery is very fast !I've always purchased great things from Fashion Nova , quality is great and true to size !!!!!Date of experience: March 18, 2025"
ZSZian SolaNZ•1 review,"Jul 25, 2025",0,"Beautiful affordable dress and moreBeautiful affordable dress and more. Love every style and everything on Fashion Nova. Date of experience: July 25, 2025"
TGT. G.US•1 review,"Jul 25, 2025",0,"False advertisementFalse advertisement. BOGO free will only allow you to get the cheapest on the site free. So it should state that you get the cheapest free Date of experience: July 24, 2025"
Trisha CorfieldGB•18 reviews,"Jul 25, 2025",0,"Found the site and fell in loveFound the site and fell in love Date of experience: July 24, 2025"
LGLorna GriggsUS•3 reviews,"Jul 25, 2025",0,"Love shopping Fashion NovaAlways a fun shopping experience with Fashion Nova.Date of experience: July 24, 2025"
TWTamika WilliamsUS•1 review,"Jul 25, 2025",0,"Never received my last order therefore…Never received my last order therefore I reordered the dress and paid twice plus expediting shipping just to receive my item on time. The previous one was supposed to arrived July 21 and the tracking has being showing labed printed only since July 13,I have not been able to get the issue resolved before reordering the dress. Date of experience: July 24, 2025"
AWAshley WhiteUS•1 review,"Jul 25, 2025",0,"I placed my order within the time frame…I placed my order within the time frame for the Free 1-Day shipping deal and it was well over $100 (my total was $600+)  but the free one day shipping didn’t show. Instead I was charged $39.99 for shipping.Date of experience: July 24, 2025"
ENEmma NUS•1 review,"Jul 25, 2025",0,"Quick Shipping + Size Range <3The size ranges that Fashion Nova has are great. I can wear whatever I want and order in so many different sizes. They always have great sales and I can get my clothes next day. I needed a last minute outfit for a birthday party this weekend and Fashion Nova came through!!Date of experience: July 24, 2025"
NLNcedile LubisiZA•1 review,"Jul 24, 2025",0,"AmazingAmazing. Can’t wait to receive my items.Date of experience: July 24, 2025"
Jade AlexandraUS•4 reviews,"Jul 24, 2025",0,"Terrible qualityTerrible quality, terrible customer serviceDate of experience: July 24, 2025"
APAaron PalmerUS•1 review,"Jul 24, 2025",0,"Your sales are awsome !!!!Date of experience: July 24, 2025"
XDxzavier dicksonUS•1 review,"Jul 24, 2025",0,"AMAZING GREAT VARIETY GREAT CLOTHESAMAZING GREAT VARIETY GREAT CLOTHES Date of experience: July 24, 2025"
LLLaTora LewisUS•1 review,"Jul 24, 2025",0,"I wish Fashion Navi had an store to…I wish Fashion Navi had an store to actually buy it from.I just love the way they cater to all sizes.Date of experience: July 24, 2025"
DRdeshyla  robinsonUS•1 review,"Jul 24, 2025",0,"Stuff is so overpricedStuff is so overpriced, I applied a 10% coupon and it took off 69 centsDate of experience: July 23, 2025"
SBShaTyra BeasleyUS•1 review,"Jul 24, 2025",0,"yall give hoes clothes for free idc if…yall give hoes clothes for free idc if i have a big order shipping should be free it’s the very least yall can do. this company is nothing like it use to be and im an OG… Date of experience: July 23, 2025"
RARinier AlbertoUS•2 reviews,"Jul 24, 2025",0,"Love it everything I love itLove it everything I love it Date of experience: July 23, 2025"
ABAlexandra BrunelleUS•1 review,"Jul 24, 2025",0,"The return policy and customer service…The return policy and customer service SUCKSDate of experience: July 23, 2025"
JVJennefer VelazquezUS•2 reviews,"Jul 24, 2025",0,"I LOVE HOW EASY IT IS TO BUY IN FASHION NOVA I LOVE HOW EASY IT IS TO BUYDate of experience: July 23, 2025"
STStarUS•1 review,"Jul 23, 2025",0,"I love fashion nova!!I love fashion nova!!! Always great deals and such cute outfits.Date of experience: July 23, 2025"
TLTrice LashayUS•1 review,"Jul 23, 2025",0,"I’ve noticed that the sales don’t seem…I’ve noticed that the sales don’t seem to offer real savings. During BOGO promotions, prices on certain items are noticeably increased—for example, a dress that’s normally $29.99 is bumped up to $49.99 during the sale. That doesn’t feel like a true discount and comes across as misleading. Other brands, like Shein, don’t do this.I also think Fashion Nova could really benefit from introducing a loyalty points program and allowing customers to stack coupons, especially during times like these when prices everywhere are high. It would go a long way in building trust and encouraging repeat business.Date of experience: July 22, 2025"
QDQuinn De LeonUS•1 review,"Jul 23, 2025",0,"There was a dress added to my order…There was a dress added to my order that I did not approveDate of experience: July 23, 2025"
Karen OliverUS•2 reviews,"Jul 23, 2025",0,"I always have a great experience with…I always have a great experience with FN - the vast options of styles and sizes is great.  The website is user friendly and easy to place orders.Date of experience: July 23, 2025"
OKSANA KONDRATUS•1 review,"Jul 23, 2025",0,"If I can put zeroIf I can put zero, I will. Very bad experience.Ordered first time, didnt know if you return something to company, you will have a gift card, not refund to original method.Thiz made me very sad and upset.After contact customer service for more than 20 times, their answer as no, you have gift card. I explained that I dont need it and never ever going to buy from company due to very pure quality,No help from them, I lost my money.Be careful,they dont care of customer👇👇👇😔Date of experience: July 08, 2025"
JJJulie JulieUS•1 review,"Jul 23, 2025",0,"IM SUPER UPSET!IM SUPER UPSET!! please the website kept crashing the small was available and I wasn’t able to grab it. The shipping date didn’t let me change to next day delivery I need my outfits before Friday I was trying to cancel but it wasn’t letting me I really hope you guys can switch my delivery to next day 😡Date of experience: July 23, 2025"
LOLorrieGB•1 review,"Jul 23, 2025",0,"The worst place to shop.The worst place to shop.I bought several pairs of shoes and wore one at my nephew's graduation. As I stepped out of the car and wore the shoes,less than a two min walk,the strap broke. I contacted the customer service and I was told that there was nothing they could do. ImagineDate of experience: July 21, 2025"
LGLindsay GillUS•2 reviews,"Jul 23, 2025",0,"The return policy is an absolute jokeThe return policy is an absolute joke. I have to pay the shipping back to return and most of the clothes are the same, if not lower, quality than cheaper sites with MUCH better return policies. I will be getting as much as I can with the money I spent so I don’t waste it and then NEVER shopping here again. There is just too much risk in buying from them compared to any other online storeDate of experience: July 22, 2025"
PTPatricia TaylorUS•2 reviews,"Jul 23, 2025",0,"My Fashion Nova StyleI have been pleasantly surprised at the quality of clothing that I have gotten from Fashion Nova. The Fit is 95% spot on. I have undergone weight loss surgery lately and I am so excited at some of the styles they offer for the Business Professional. Yup that's me the Professional !!1 aA lot of the styles are too much for me, but they do provide a great mix for everyone's taste. Thank you Fashion Love. Sincerely rRoketgirlDate of experience: July 20, 2025"
Trena BrownUS•1 review,"Jul 23, 2025",0,"It sucks that the order can't be…It sucks that the order can't be altered one minute after purchase because you accidentally ordered the wrong size. I will not order from here again once my gift card is used. Date of experience: July 22, 2025"
NHNALINE HARRYGINSINGHUS•1 review,"Updated Jul 23, 2025",0,"LOVE YOUR QUALITY CLOTHING.BUT MY…LOVE YOUR QUALITY CLOTHING.BUT MY PREVIOUS ORDER I DID NOT RECEIVE 1 OF MY ITEMS I PURCHASE.TRIED CONTACTING FASHION NOVA VIA THERE CONTACT CHAT NEVER GET A FEEDBACK OR MY ITEM.Date of experience: July 21, 2025"
Heidi PontonsUS•1 review,"Jul 23, 2025",0,"I ordered an item from Fashion Nova for…I ordered an item from Fashion Nova for a specific event, and it arrived late — past the date I needed it. Despite this, Fashion Nova refused to take any responsibility for the delay. They would not issue a refund, would not cover return shipping, and refused to even offer a gift card to cover the return label.Their customer service has been incredibly frustrating — robotic responses, no accountability, and no real effort to help. I went back and forth several times, only to be told the same thing over and over again. It was clear they could have easily resolved this by issuing a return label or credit, but chose not to. Instead, they wasted my time and left me with an item I couldn’t use.Fashion Nova has some of the worst customer service I’ve experienced, and I will not be shopping with them again. I’ve filed a dispute with my bank and I’m sharing this publicly so other customers know what to expect.If your order goes smoothly, great — but if anything goes wrong, don’t expect Fashion Nova to help.Date of experience: July 16, 2025"
SKSuzan KutinDE•1 review,"Jul 23, 2025",0,"I like fashion Nova clothes but every…I like fashion Nova clothes but every time I order clothes my order doesn’t get delivered on time,for example in my order says it’s gonna be delivered 12 but it’s comes maybe in the 20th and I have places to be Date of experience: July 22, 2025"
TPTresbien PolkUS•3 reviews,"Jul 23, 2025",0,"Your clothing is Affordable the…Your clothing is Affordable the material is acceptable and your sizes are proportioned wellDate of experience: July 22, 2025"
SLSTONE/KIMBERLY LAVETTEUS•2 reviews,"Jul 22, 2025",0,"I do not like how you add extra items…I do not like how you add extra items to buy you do not have a option to cancel.Date of experience: July 22, 2025"
GJGladys JEBICHIIAU•1 review,"Jul 22, 2025",0,"Easy to use and good customer…Easy to use and good customer service,has a wide range of outfits for different occasions and different age groups.Most clothes are true to size and quality has never been a miss.Will give feedback when you have a genuine concern. Date of experience: July 22, 2025"
DODonyaUS•3 reviews,"Jul 22, 2025",0,"Fast workingFast working Date of experience: July 22, 2025"
